,id,user name,score
536,133165,葉舞靈,53
537,450091,heart_of_...,53
538,181285,用户已注销,53
539,123698,MikeMerce...,53
540,245072,Fandlex,53
541,266962,王三白,53
542,297829,骈清丽泽cc,52
543,44525,中二混沌貴公子,52
544,217180,Molotok,52
545,87365,HeartRoug...,52
546,25971,EDAuditor...,52
547,77661,蓝湿父,52
548,181009,Atos,52
549,130092,真xithwod,52
550,121449,Jean-Char...,52
551,399865,百乐游戏说,52
552,249398,东厂老沙雕,52
553,277673,葭尘,51
554,56653,哗哗哒哇,51
555,448069,xiezhengg...,51
556,157063,张B,51
557,438791,白水鸽鸽,51
558,476531,doodlez,50
559,185973,探王寻火,50
560,23895,Nate-Z,50
561,110072,火铭,50
562,66229,旺仔牛魔王,50
563,127121,塔科达纳星球,50
564,427584,用户已注销,50
565,139018,鱼尾,50
566,386357,GeorgeLoc...,50
567,184667,Mok,49
568,83520,Fitch,49
569,269814,天气-预报,49
570,374335,三星条纹臭鼬,48
571,359223,新星和石头,48
572,399747,PumpkinSi...,48
573,271658,Kicc,48
574,363028,PT195,48
575,397160,maiev4,48
576,56436,王写写,48
577,440821,不二飞（VR世界观...,47
578,439957,BonesStud...,47
579,194136,梅红TX,46
580,37381,完颜紫瑞,46
581,21879,罗伊SD,46
582,142189,迷糊的德加血,46
583,236035,AIR夏秋,46
584,48733,以西结之轮,46
585,97640,Joker4793,46
586,415790,rapiz,46
587,176486,我的小游戏,46
588,144438,文西,46
589,32427,认真读书的大表哥,46
590,376004,VG百科,45
591,41595,洞爷湖z,45
592,399493,天才少女小林,45
593,445098,光川,45
594,44150,Noth,45
595,143085,StoneFran...,45
596,375645,Abnormali...,45
597,436685,ME王,45
598,12924,门柱,45
599,80826,吉琶10696,45
600,138217,驴粒粒是菜鸡,45
601,244311,Clockwork...,45
602,379028,SweeneyH,44
603,30379,罗老谐,44
604,396861,迪斯科ball,44
605,406529,名侦探老张,44
606,69825,VictorWJ,44
607,273325,愤怒的荷叶,44
608,235879,dbshch,44
609,219377,疯狗的奇妙冒险,43
610,254154,解放全人类的林登猫,43
611,41875,森友Gpainte...,43
612,457252,店长长长长,43
613,92228,艾丝蒂尔,43
614,89966,TUDOUGK,43
615,123170,哈姆,43
616,330729,鸩的注视,42
617,322177,山谷深处,42
618,417970,勇往直前的二营长关...,42
